Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1575,25-02-2025,26-02-2025,CUST473,Amanda Wilkins,Corporate,PROD5901,Headphones,Electronics,West,Wisconsin,Lake Lisa,3,2937,10,7929.9,5285.16,2644.74,Net Banking,Pending,Vasquez-Bryan,russellhamilton@price.com,39,No,0
ORD1576,15-10-2025,18-10-2025,CUST528,Derrick Carpenter,Home Office,PROD4371,Rice Bag,Grocery,North,Texas,Gonzalezmouth,5,3552,0,17760,11987.77,5772.23,Net Banking,Returned,"Palmer, Ramirez and Hernandez",richardsonnancy@mahoney.com,12,No,0
ORD1577,27-07-2025,30-07-2025,CUST936,Ashley Stewart,Home Office,PROD6954,Headphones,Electronics,West,Mississippi,Matthewshire,3,4132,5,11776.2,7962.53,3813.67,Cash,Pending,Daniels-Bell,paulamelendez@evans.biz,0,Yes,48
ORD1578,16-11-2024,21-11-2024,CUST167,Gary Sims,Corporate,PROD6362,Headphones,Electronics,West,New Jersey,Port Megan,1,566,0,566,351.43,214.57,Net Banking,Delivered,"Harding, Pitts and Porter",brownsteven@nguyen.com,33,No,0
ORD1579,08-09-2024,09-09-2024,CUST764,Shane Murphy,Corporate,PROD2887,Rice Bag,Grocery,East,Maryland,Christinahaven,10,4413,5,41923.5,35630.24,6293.26,Credit Card,Returned,Shelton Group,mcdonaldchase@leach.biz,31,No,0
ORD1580,06-01-2024,10-01-2024,CUST886,Chris Glover,Consumer,PROD7344,Rice Bag,Grocery,South,Texas,Eatonburgh,8,3131,10,22543.2,17185.11,5358.09,UPI,Delivered,Ford-Cobb,esmith@owen-wood.com,8,Yes,24
ORD1581,27-08-2025,03-09-2025,CUST690,David Nguyen,Corporate,PROD3343,Rice Bag,Grocery,North,Montana,Tonychester,5,3546,10,15957,11652.93,4304.07,Credit Card,Cancelled,Gilbert-Brown,wchristensen@arnold.org,44,No,0
ORD1582,05-08-2025,11-08-2025,CUST658,Eric Rodgers,Home Office,PROD1234,Cooking Oil,Grocery,South,Utah,North Robinmouth,5,1690,5,8027.5,6555.18,1472.32,Credit Card,Cancelled,"Wilson, Brown and Robertson",susan31@lopez-davis.com,45,No,0
ORD1583,30-06-2024,02-07-2024,CUST641,Sarah Arroyo,Consumer,PROD1534,Office Chair,Furniture,North,Connecticut,Lake Chad,7,3809,0,26663,18772.04,7890.96,UPI,Pending,"Rowland, Mcgee and Martin",lindsaywilliamson@lang.com,47,No,0
ORD1584,21-03-2025,25-03-2025,CUST708,Holly Charles,Corporate,PROD8302,Headphones,Electronics,West,Arkansas,Hollandview,4,2528,5,9606.4,8336.99,1269.41,Cash,Delivered,Brown PLC,scottalexander@stevens-charles.biz,48,No,0
ORD1585,30-05-2024,31-05-2024,CUST305,Susan Hernandez,Corporate,PROD2988,Rice Bag,Grocery,East,North Dakota,Seanfort,8,1240,0,9920,6849.95,3070.05,Net Banking,Cancelled,"Wilson, Roberts and Smith",josephrios@coleman.info,41,No,0
ORD1586,20-07-2025,24-07-2025,CUST798,Juan Duran,Corporate,PROD5675,Bookshelf,Furniture,East,Washington,Nicholsontown,1,4746,20,3796.8,2967.75,829.05,Credit Card,Returned,Parker-Adams,emmaweaver@patrick.biz,50,No,0
ORD1587,23-01-2024,28-01-2024,CUST372,Mary Franco,Home Office,PROD7831,Mouse,Electronics,West,Indiana,Lake Crystal,7,3686,15,21931.7,16916.38,5015.32,Credit Card,Cancelled,"Hall, Johnson and Jimenez",burkedanielle@jones-moore.com,35,No,0
ORD1588,18-09-2025,20-09-2025,CUST291,Brandy Manning,Home Office,PROD2639,Stapler,Office Supplies,North,Massachusetts,Jacksonstad,6,3319,20,15931.2,10946.54,4984.66,Cash,Cancelled,Rhodes-Reed,hillmichelle@patterson.com,3,Yes,27
ORD1589,28-12-2023,02-01-2024,CUST624,Samuel Lewis,Corporate,PROD4197,Laptop,Electronics,South,New Hampshire,Hannahburgh,2,3835,5,7286.5,5856.51,1429.99,Credit Card,Delivered,"Ward, Bowman and Parker",jamesrita@manning.net,19,No,0
ORD1590,02-03-2025,05-03-2025,CUST463,Gregory Williams,Consumer,PROD8741,Sugar,Grocery,East,Colorado,Lake Ianburgh,5,767,10,3451.5,2634.68,816.82,Credit Card,Cancelled,Smith Group,mary85@morgan.com,45,No,0
ORD1591,23-04-2024,25-04-2024,CUST280,Anthony Woods,Consumer,PROD8864,Pen,Office Supplies,West,Tennessee,Cunninghammouth,1,900,20,720,466.47,253.53,Cash,Cancelled,"Payne, Logan and Clark",robbinsmeghan@rosario.info,45,No,0
ORD1592,24-04-2025,29-04-2025,CUST165,Stephanie White,Home Office,PROD3100,Office Chair,Furniture,North,Illinois,South Aaronmouth,6,126,15,642.6,549.75,92.85,Net Banking,Cancelled,Moore-Bradley,xharvey@roy.info,27,No,0
ORD1593,22-05-2025,25-05-2025,CUST326,Chris Murphy,Corporate,PROD5412,Snacks,Grocery,West,Arizona,South Brian,6,2099,20,10075.2,6625.02,3450.18,Net Banking,Cancelled,"Kim, Allen and Garcia",john88@fischer.com,28,No,0
ORD1594,01-12-2024,05-12-2024,CUST697,Danielle Roberts,Home Office,PROD1486,Dining Table,Furniture,South,Colorado,Lake Craigchester,7,1618,0,11326,8691.24,2634.76,UPI,Delivered,"Phillips, Munoz and Woods",joshua41@guerrero.com,44,No,0
ORD1595,10-12-2023,17-12-2023,CUST769,Craig Howard,Home Office,PROD5714,Laptop,Electronics,North,New York,Port Tracyton,5,1242,0,6210,3974.99,2235.01,Credit Card,Returned,Burgess-Wright,xanderson@smith-ramirez.com,46,No,0
ORD1596,12-06-2024,14-06-2024,CUST641,Margaret Alvarez,Corporate,PROD1824,Keyboard,Electronics,West,Arizona,Andreachester,10,2397,20,19176,11830.14,7345.86,Credit Card,Cancelled,Boyd-Johnson,sweeneythomas@hall-tucker.com,40,No,0
ORD1597,14-05-2024,20-05-2024,CUST284,Katherine Greer,Home Office,PROD2157,Sugar,Grocery,East,Missouri,Andrewview,2,4451,5,8456.9,6756.96,1699.94,Net Banking,Cancelled,Combs PLC,usims@chandler.com,44,No,0
ORD1598,18-08-2024,22-08-2024,CUST810,Laura Knox,Home Office,PROD9680,Laptop,Electronics,West,New Mexico,Aprilshire,4,4736,10,17049.6,14176.83,2872.77,Credit Card,Delivered,"Mcgee, Trujillo and Kramer",theresaluna@fritz.info,29,No,0
ORD1599,17-02-2025,22-02-2025,CUST362,Breanna Reynolds,Consumer,PROD6553,Study Table,Furniture,South,Oklahoma,South Amy,1,2668,20,2134.4,1386.59,747.81,Net Banking,Returned,Williams Group,edwardmoore@brown-garcia.com,44,No,0
ORD1600,15-11-2023,21-11-2023,CUST455,Veronica Rodriguez,Consumer,PROD9217,Notebook,Office Supplies,North,Massachusetts,East Joshuaton,4,2062,15,7010.8,5317.86,1692.94,Cash,Cancelled,"Rollins, Allen and Taylor",freemantamara@simpson-medina.net,30,No,0
ORD1601,20-05-2025,24-05-2025,CUST495,Jodi Bradley,Consumer,PROD7949,Pen,Office Supplies,South,Oklahoma,South Kelly,4,2082,5,7911.6,5389.37,2522.23,Credit Card,Returned,Snyder-Collins,jessicabowman@jennings.com,27,No,0
ORD1602,27-03-2024,28-03-2024,CUST729,Ronald Armstrong,Consumer,PROD4613,Pen,Office Supplies,West,Missouri,Wrightburgh,1,232,0,232,208.7,23.3,Net Banking,Pending,Lopez PLC,hmcmahon@mayo.com,38,No,0
ORD1603,21-07-2025,26-07-2025,CUST530,Diane Clark,Consumer,PROD8823,Keyboard,Electronics,West,South Carolina,Leehaven,2,150,20,240,201.37,38.63,Credit Card,Delivered,Martinez-Goodwin,xharrell@robinson.com,13,No,0
ORD1604,19-09-2025,26-09-2025,CUST316,Michele Lynn,Home Office,PROD9105,Notebook,Office Supplies,West,New Jersey,South Donald,9,461,20,3319.2,2957.42,361.78,UPI,Delivered,Black-Hansen,tsanders@lee-burns.com,30,No,0
ORD1605,31-03-2025,02-04-2025,CUST359,Jennifer Cruz,Corporate,PROD3808,Keyboard,Electronics,North,Wisconsin,West Jessicaside,9,1674,0,15066,12489.72,2576.28,Credit Card,Cancelled,Merritt LLC,lindseyhernandez@moss.com,11,No,0
ORD1606,11-06-2025,18-06-2025,CUST845,Melissa Meza,Consumer,PROD5722,Bookshelf,Furniture,North,Montana,Port Kimberlymouth,3,4024,20,9657.6,6666.59,2991.01,Net Banking,Pending,"Gallegos, Owen and Powers",sdavis@glover.info,39,No,0
ORD1607,12-07-2024,17-07-2024,CUST468,Krystal Dillon,Corporate,PROD5301,Dining Table,Furniture,East,Indiana,Lake Bethhaven,5,196,0,980,811.13,168.87,Cash,Delivered,Tate-Sanchez,sandra18@baker.com,2,Yes,50
ORD1608,30-01-2024,03-02-2024,CUST907,Erik Clark,Consumer,PROD1841,Sofa,Furniture,East,Georgia,Victorborough,6,739,15,3768.9,3202.48,566.42,Cash,Cancelled,Nguyen LLC,kellypeterson@levy.com,37,No,0
ORD1609,30-06-2024,05-07-2024,CUST328,Cindy Patterson,Home Office,PROD9937,Laptop,Electronics,West,Vermont,Johnsonshire,3,3867,15,9860.85,7127.67,2733.18,Cash,Delivered,Harris-Duran,wallacejohn@park-mitchell.biz,30,No,0
ORD1610,28-11-2023,02-12-2023,CUST945,Tara Price,Corporate,PROD7759,File Folder,Office Supplies,South,Ohio,Port Christopher,7,1998,0,13986,9375.06,4610.94,UPI,Returned,Wright and Sons,mrocha@vasquez.com,8,Yes,44
ORD1611,01-06-2025,07-06-2025,CUST955,Jacqueline Howard,Corporate,PROD4280,Study Table,Furniture,East,New York,South Danielview,10,3297,15,28024.5,22461.11,5563.39,UPI,Pending,Marks LLC,rileycharles@carroll.com,20,No,0
ORD1612,04-08-2025,05-08-2025,CUST784,Alexander Garcia,Corporate,PROD8508,Snacks,Grocery,North,Colorado,Lake Allenmouth,2,4430,5,8417,6904.69,1512.31,UPI,Returned,"Bright, Jackson and Wheeler",rachelcarter@wall-peters.com,27,No,0
ORD1613,07-01-2024,10-01-2024,CUST820,Denise Gonzalez,Corporate,PROD2055,Headphones,Electronics,West,Nebraska,New Jayborough,8,2388,10,17193.6,14248.49,2945.11,Cash,Cancelled,Gross-Ward,jcampbell@brewer.com,35,No,0
ORD1614,14-10-2025,18-10-2025,CUST111,John Weiss,Consumer,PROD8853,Monitor,Electronics,East,Rhode Island,East Brandi,9,2819,10,22833.9,14796.17,8037.73,Cash,Cancelled,Johnson LLC,donna68@chandler.com,26,No,0
ORD1615,05-12-2023,07-12-2023,CUST108,Karen Foster,Home Office,PROD9468,Rice Bag,Grocery,East,Colorado,Christinahaven,8,2676,10,19267.2,15614.6,3652.6,Cash,Cancelled,"David, Sanchez and Anderson",nancyosborne@reeves.biz,6,Yes,23
ORD1616,07-01-2025,13-01-2025,CUST935,Jose Haley,Home Office,PROD2570,Headphones,Electronics,South,Texas,Michelleburgh,6,509,15,2595.9,2243.86,352.04,Credit Card,Delivered,Smith Ltd,sabrina65@vaughn-rogers.com,9,Yes,29
ORD1617,28-05-2025,04-06-2025,CUST378,Danielle Perkins,Corporate,PROD8989,Notebook,Office Supplies,East,Nebraska,Hallburgh,3,4839,15,12339.45,10904.11,1435.34,UPI,Delivered,"Watson, Harrison and Andrade",smithwilliam@pacheco.com,25,No,0
ORD1618,07-10-2024,09-10-2024,CUST711,Ryan Heath,Corporate,PROD2449,Bookshelf,Furniture,West,Vermont,South John,6,3455,10,18657,11354.08,7302.92,Credit Card,Returned,"Schroeder, Baker and Wilson",maldonadoangela@garcia.com,32,No,0
ORD1619,27-02-2025,01-03-2025,CUST476,Robert Schroeder,Home Office,PROD3133,File Folder,Office Supplies,East,Idaho,East Angela,5,1689,15,7178.25,4404.29,2773.96,Cash,Delivered,Palmer-Wilson,jeffrey20@howell-davis.com,45,No,0
ORD1620,06-11-2023,08-11-2023,CUST206,Jean Donovan,Consumer,PROD6215,Dining Table,Furniture,North,Pennsylvania,West David,5,1163,5,5524.25,3962.91,1561.34,UPI,Cancelled,"Hammond, Robinson and Johnson",spencer27@allen.com,13,No,0
ORD1621,14-12-2024,21-12-2024,CUST609,John Barker,Consumer,PROD4856,Sugar,Grocery,East,Ohio,South Staciestad,9,4127,5,35285.85,28394.57,6891.28,Credit Card,Pending,"Robertson, Brown and Newton",kfrye@wagner.com,2,Yes,48
ORD1622,20-06-2024,26-06-2024,CUST817,Catherine Johnston,Corporate,PROD7176,Laptop,Electronics,South,Wyoming,Natalietown,4,1155,5,4389,3863.94,525.06,Credit Card,Delivered,Hubbard Ltd,newtoncheryl@underwood.com,5,Yes,25
ORD1623,03-11-2024,08-11-2024,CUST991,Kaitlyn Walls,Corporate,PROD1134,Stapler,Office Supplies,South,Colorado,East Luis,3,998,20,2395.2,1973.47,421.73,Net Banking,Delivered,"Costa, Oconnor and Williams",davisdevin@myers.org,37,No,0
ORD1624,14-03-2025,15-03-2025,CUST188,Bryan Estrada,Consumer,PROD4581,Dining Table,Furniture,North,Wisconsin,South William,6,522,15,2662.2,2004.04,658.16,Cash,Cancelled,Fleming Ltd,sean55@hamilton-howe.com,20,No,0
ORD1625,03-11-2024,06-11-2024,CUST597,Andrew Juarez,Home Office,PROD9598,Sugar,Grocery,South,South Carolina,Daniellemouth,7,3740,10,23562,14534.58,9027.42,Credit Card,Returned,Williams LLC,sarah12@clark.com,19,No,0
ORD1626,15-03-2025,16-03-2025,CUST703,Amy James,Consumer,PROD4133,Notebook,Office Supplies,East,Arkansas,Michaelhaven,6,4864,10,26265.6,22404.89,3860.71,UPI,Returned,Thompson-Singh,kristinware@meza.com,36,No,0
ORD1627,23-10-2025,24-10-2025,CUST639,Joanna Cunningham,Home Office,PROD7617,File Folder,Office Supplies,North,West Virginia,Robertburgh,3,4645,20,11148,9277.72,1870.28,Cash,Cancelled,"Montes, Castro and Michael",amywashington@walsh.com,40,No,0
ORD1628,08-12-2024,15-12-2024,CUST221,Julie Rogers,Corporate,PROD9459,Cooking Oil,Grocery,South,Delaware,Steeleland,6,4663,5,26579.1,20872.07,5707.03,Net Banking,Delivered,Kaufman-Barnes,michaelbrown@wagner-fox.com,15,No,0
ORD1629,05-11-2023,11-11-2023,CUST419,Briana Young,Consumer,PROD3921,Cooking Oil,Grocery,West,Nebraska,Gilbertview,3,1063,0,3189,2611.5,577.5,Credit Card,Returned,"Vargas, Farrell and Ramirez",robert14@dunlap-black.biz,15,No,0
ORD1630,25-01-2024,29-01-2024,CUST302,Christopher Gonzalez,Consumer,PROD1566,Mouse,Electronics,South,Connecticut,Shannonview,2,3891,10,7003.8,4421.56,2582.24,Net Banking,Delivered,Johnson-Chen,susan55@sanders.com,6,Yes,33
ORD1631,20-10-2024,24-10-2024,CUST871,Madison Schmitt,Home Office,PROD1402,File Folder,Office Supplies,East,Mississippi,Hollyfurt,6,3829,10,20676.6,16767.42,3909.18,Cash,Cancelled,Rice-Hunter,carrdavid@moore.com,36,No,0
ORD1632,11-08-2024,16-08-2024,CUST790,Willie Mendez,Consumer,PROD3703,Laptop,Electronics,South,Alabama,Johnsonside,5,1545,20,6180,4241.16,1938.84,Credit Card,Pending,"Murray, Hall and Wade",christinejackson@myers.com,37,No,0
ORD1633,01-12-2023,03-12-2023,CUST267,William Khan,Corporate,PROD8859,Juice Pack,Grocery,West,Hawaii,Nicholaschester,10,4003,10,36027,29966.11,6060.89,Net Banking,Delivered,Schaefer-Nichols,jaimedavidson@vincent-sullivan.info,24,No,0
ORD1634,09-05-2024,10-05-2024,CUST117,Laurie Smith,Consumer,PROD9436,Monitor,Electronics,North,New Mexico,Valeriehaven,9,3867,15,29582.55,24470.69,5111.86,UPI,Delivered,Armstrong Ltd,cmartin@evans-swanson.com,46,No,0
ORD1635,15-04-2025,18-04-2025,CUST306,Jason Morris,Home Office,PROD3859,Bookshelf,Furniture,East,Minnesota,South Johnberg,9,782,15,5982.3,3929.81,2052.49,Cash,Cancelled,King-Wright,parrishelaine@newman.com,47,No,0
ORD1636,28-02-2024,29-02-2024,CUST888,Beth Anderson,Consumer,PROD2857,Study Table,Furniture,East,Kansas,Port Isaiahshire,8,3791,0,30328,25162.86,5165.14,UPI,Delivered,"Robinson, Farmer and Cook",matthewbryant@miles-hernandez.info,2,Yes,25
ORD1637,12-08-2024,16-08-2024,CUST538,Collin Valdez,Home Office,PROD6667,Cooking Oil,Grocery,East,Pennsylvania,Perrybury,2,667,20,1067.2,706.25,360.95,UPI,Delivered,Romero-Morales,harriseric@smith-farmer.net,23,No,0
ORD1638,05-10-2024,11-10-2024,CUST311,Anthony Moreno,Consumer,PROD1541,Dining Table,Furniture,South,Tennessee,South Tonyafort,5,4064,10,18288,15556.94,2731.06,Cash,Returned,Miller Group,jconley@daniel.info,10,No,0
ORD1639,07-11-2024,14-11-2024,CUST275,Carrie Pitts,Corporate,PROD8022,Stapler,Office Supplies,East,Rhode Island,Knightfurt,4,1167,5,4434.6,2846.35,1588.25,Net Banking,Returned,"Lewis, Osborne and Villegas",brittanyhammond@johns.com,23,No,0
ORD1640,02-07-2024,04-07-2024,CUST274,Willie Wheeler,Consumer,PROD7652,Mouse,Electronics,South,Mississippi,Johnstonbury,3,4553,0,13659,8806.07,4852.93,Net Banking,Returned,Clark Ltd,thompsonkathleen@porter-johnson.com,44,No,0
ORD1641,30-03-2024,03-04-2024,CUST259,Kathryn Brooks,Home Office,PROD5555,Pen,Office Supplies,South,Nebraska,New Alexandra,1,2764,15,2349.4,1629.07,720.33,UPI,Delivered,Mcguire Inc,donna47@fleming-griffin.biz,28,No,0
ORD1642,26-05-2024,30-05-2024,CUST621,Peter Wagner,Consumer,PROD4685,Sugar,Grocery,West,California,East Johnton,1,2550,10,2295,1918.67,376.33,Net Banking,Cancelled,"Brown, Wright and Davila",laurenpena@austin-wilson.biz,39,No,0
ORD1643,04-04-2025,10-04-2025,CUST465,Gregory Davis,Corporate,PROD7943,Study Table,Furniture,East,Washington,Staceyberg,3,1462,5,4166.7,3296.64,870.06,Credit Card,Pending,"Warner, Davidson and Williams",connormurray@cole-simmons.info,19,No,0
ORD1644,23-04-2024,27-04-2024,CUST659,Melinda Romero,Home Office,PROD9779,Snacks,Grocery,South,Washington,Hernandezton,8,2355,10,16956,14702.28,2253.72,Credit Card,Cancelled,Munoz-Stark,ekeller@rivera.com,42,No,0
ORD1645,09-10-2024,11-10-2024,CUST143,Kimberly Archer,Home Office,PROD7261,Headphones,Electronics,North,Louisiana,North Nancyton,4,4812,0,19248,15654.14,3593.86,Credit Card,Delivered,Watts Group,marylawson@hall-evans.com,41,No,0
ORD1646,23-03-2024,24-03-2024,CUST608,Melissa Ali,Consumer,PROD8288,Sofa,Furniture,South,Kentucky,Port Wesley,8,4534,10,32644.8,21699.78,10945.02,UPI,Delivered,Burch Group,lsmith@merritt-clark.biz,20,No,0
ORD1647,19-09-2024,24-09-2024,CUST724,Paul Reed,Consumer,PROD2678,Dining Table,Furniture,West,Montana,Lake Kathleen,6,4451,15,22700.1,15136.06,7564.04,UPI,Cancelled,Paul-Smith,scott71@miller.net,7,Yes,30
ORD1648,27-01-2025,30-01-2025,CUST362,Alec Williams,Home Office,PROD4857,Notebook,Office Supplies,East,Wisconsin,Lake Michael,10,3344,20,26752,20674.8,6077.2,Net Banking,Cancelled,Lopez Group,andrewsryan@sparks.com,44,No,0
ORD1649,17-05-2025,22-05-2025,CUST567,Steven Moore,Corporate,PROD6698,Bookshelf,Furniture,South,Georgia,Ginamouth,2,4352,0,8704,7647.82,1056.18,UPI,Returned,"Aguilar, Tate and Johnson",ericmiller@hobbs.com,19,No,0
ORD1650,13-04-2025,15-04-2025,CUST605,Alyssa Lang DVM,Home Office,PROD9977,Laptop,Electronics,North,Arizona,New Frank,8,3359,15,22841.2,14290.93,8550.27,UPI,Cancelled,Martin-Carter,flynndaniel@cain.info,34,No,0
ORD1651,29-04-2024,06-05-2024,CUST299,Jody Acosta,Home Office,PROD6772,Cooking Oil,Grocery,East,New Hampshire,New Steven,8,3615,0,28920,22477.84,6442.16,Credit Card,Cancelled,Snow-Murphy,benjamin14@dixon.com,35,No,0
ORD1652,03-07-2024,07-07-2024,CUST577,Brianna Allen,Consumer,PROD3558,Sofa,Furniture,North,Kentucky,East John,9,987,20,7106.4,5665.6,1440.8,Credit Card,Cancelled,Wright LLC,huntanna@lee-harrison.com,47,No,0
ORD1653,02-05-2025,05-05-2025,CUST280,Peter Wilson,Corporate,PROD5057,Snacks,Grocery,West,Arkansas,Simsburgh,10,3894,5,36993,31656.73,5336.27,Credit Card,Cancelled,Rodriguez-Reed,raymondking@richards.com,40,No,0
ORD1654,18-08-2024,20-08-2024,CUST466,Alexander Hopkins,Home Office,PROD9809,Pen,Office Supplies,East,Arizona,Robertsfurt,9,631,0,5679,4527.83,1151.17,UPI,Returned,Smith Inc,reneemccarthy@sullivan-richards.net,47,No,0
ORD1655,28-08-2025,31-08-2025,CUST209,Natalie Jenkins,Home Office,PROD3151,Headphones,Electronics,South,Iowa,South Bethview,10,2519,10,22671,19661.51,3009.49,Credit Card,Delivered,Collins-Jones,khurley@evans.com,47,No,0
ORD1656,19-09-2025,24-09-2025,CUST805,Brooke Brown,Corporate,PROD2721,Sugar,Grocery,East,South Carolina,Port Ashley,6,4705,20,22584,16315.54,6268.46,UPI,Pending,"Jones, Davis and Myers",lauramcmillan@garcia.com,2,Yes,44
ORD1657,23-08-2024,27-08-2024,CUST613,Diana Pruitt,Corporate,PROD9956,Sofa,Furniture,South,Kansas,East Timothy,8,1968,0,15744,13977.24,1766.76,Cash,Cancelled,"Kirk, Lozano and Kennedy",jameswilson@forbes.info,34,No,0
ORD1658,24-06-2024,01-07-2024,CUST182,Renee Perez,Corporate,PROD4812,Headphones,Electronics,East,Michigan,Lake Jonathan,7,261,20,1461.6,965.21,496.39,Credit Card,Delivered,Gonzalez-Martinez,xgrimes@mills-fox.biz,29,No,0
ORD1659,29-07-2025,02-08-2025,CUST537,Joseph Ross,Consumer,PROD8636,Rice Bag,Grocery,East,Idaho,West Carlosbury,6,3498,10,18889.2,14965.92,3923.28,Net Banking,Returned,"Castillo, Stewart and Montoya",william20@molina.org,49,No,0
ORD1660,06-03-2024,13-03-2024,CUST266,Robin Padilla,Consumer,PROD5974,Pen,Office Supplies,North,Florida,Davisfurt,1,3787,10,3408.3,2069.27,1339.03,UPI,Pending,"Wright, Garcia and Powell",brianschwartz@bradley-white.info,20,No,0
ORD1661,22-12-2024,29-12-2024,CUST457,Jackie Rivera,Home Office,PROD5398,Keyboard,Electronics,East,Connecticut,Lake Jeremy,7,1009,5,6709.85,4584.73,2125.12,UPI,Delivered,Henry-Murray,timothyescobar@robinson-williams.com,7,Yes,47
ORD1662,07-01-2024,12-01-2024,CUST851,James Moore,Home Office,PROD1191,Pen,Office Supplies,East,West Virginia,West Nancyland,1,1462,20,1169.6,986.48,183.12,UPI,Returned,Holland-Williams,jamie78@gardner.com,49,No,0
ORD1663,05-09-2025,07-09-2025,CUST491,Charles Peterson,Consumer,PROD1296,Stapler,Office Supplies,South,North Dakota,Natashashire,1,3980,5,3781,3279.53,501.47,UPI,Cancelled,"Rios, Logan and Higgins",ashleychristensen@powers-morris.info,3,Yes,45
ORD1664,19-01-2024,25-01-2024,CUST849,Morgan Holden,Consumer,PROD6227,Sofa,Furniture,North,Hawaii,Jenkinsmouth,5,2521,15,10714.25,8832.72,1881.53,Credit Card,Cancelled,Edwards Inc,michaelanderson@guerra.info,43,No,0
ORD1665,08-08-2024,09-08-2024,CUST161,Rodney Sherman,Home Office,PROD2423,Monitor,Electronics,South,Illinois,Brownshire,3,4752,10,12830.4,9156.01,3674.39,Cash,Returned,Farmer-Hamilton,nnguyen@smith-hampton.biz,35,No,0
ORD1666,22-07-2024,23-07-2024,CUST215,Julia Robinson,Corporate,PROD4611,Notebook,Office Supplies,East,California,North Mark,7,2717,5,18068.05,15050.62,3017.43,UPI,Delivered,Williams Group,fletchersusan@jones.com,4,Yes,49
ORD1667,07-08-2024,10-08-2024,CUST643,Kristen Baird,Consumer,PROD9526,Cooking Oil,Grocery,West,Virginia,Harrisstad,1,2286,10,2057.4,1603.83,453.57,Cash,Returned,Valentine-Lopez,kimberlybenson@west.net,29,No,0
ORD1668,20-06-2025,27-06-2025,CUST373,Jessica Steele,Home Office,PROD6175,Cooking Oil,Grocery,North,Wyoming,New Stephanieton,1,2418,20,1934.4,1419.2,515.2,Credit Card,Pending,"Griffith, Glover and Fowler",raymond05@pugh.com,29,No,0
ORD1669,02-11-2024,08-11-2024,CUST841,Ian West,Corporate,PROD5316,Calculator,Office Supplies,North,Maine,Cooperton,8,1240,0,9920,7442.21,2477.79,Cash,Pending,Young and Sons,fdrake@gibson.com,23,No,0
ORD1670,16-06-2024,20-06-2024,CUST915,Alicia Cox,Corporate,PROD7492,Monitor,Electronics,South,West Virginia,Robertsonport,9,1034,0,9306,7063.27,2242.73,UPI,Pending,Thornton-Valenzuela,jamesdavis@costa.com,44,No,0
ORD1671,17-11-2023,18-11-2023,CUST632,Kyle Watkins,Home Office,PROD1043,Headphones,Electronics,East,Mississippi,West Emilymouth,9,184,15,1407.6,1233.19,174.41,UPI,Cancelled,Hernandez Ltd,danielbarber@woods.net,0,Yes,41
ORD1672,02-07-2025,07-07-2025,CUST749,Ronald Davidson PhD,Corporate,PROD4096,Cooking Oil,Grocery,South,Missouri,East Gregborough,4,291,20,931.2,733.14,198.06,Credit Card,Cancelled,"Moore, Blevins and Dixon",erogers@thornton.com,24,No,0
